ST,CB,PB,GO,CA,Methodology,Rebal.
5,15,0,50,30,DCA,NO
5,15,0,50,30,DCA,YES
5,15,0,45,35,1-OFF,NO
5,15,0,45,35,1-OFF,YES
5,15,0,45,35,DCA,NO
5,15,0,45,35,DCA,YES
5,15,0,40,40,1-OFF,NO
5,15,0,40,40,1-OFF,YES
5,15,0,40,40,DCA,NO
5,15,0,40,40,DCA,YES
5,15,0,35,45,1-OFF,NO
5,15,0,35,45,1-OFF,YES
5,15,0,35,45,DCA,NO
5,15,0,35,45,DCA,YES
5,15,0,30,50,1-OFF,NO
5,15,0,30,50,1-OFF,YES
5,15,0,30,50,DCA,NO
5,15,0,30,50,DCA,YES
5,15,0,25,55,1-OFF,NO
5,15,0,25,55,1-OFF,YES
5,15,0,25,55,DCA,NO
5,15,0,25,55,DCA,YES
5,15,0,20,60,1-OFF,NO
5,15,0,20,60,1-OFF,YES
5,15,0,20,60,DCA,NO
5,15,0,20,60,DCA,YES
5,15,0,15,65,1-OFF,NO
5,15,0,15,65,1-OFF,YES
5,15,0,15,65,DCA,NO
5,15,0,15,65,DCA,YES
5,15,0,10,70,1-OFF,NO
5,15,0,10,70,1-OFF,YES
5,15,0,10,70,DCA,NO
5,15,0,10,70,DCA,YES
5,15,0,5,75,1-OFF,NO
5,15,0,5,75,1-OFF,YES
5,15,0,5,75,DCA,NO
5,15,0,5,75,DCA,YES
5,15,0,0,80,1-OFF,NO
5,15,0,0,80,1-OFF,YES
5,15,0,0,80,DCA,NO
5,15,0,0,80,DCA,YES
5,10,85,0,0,1-OFF,NO
5,10,85,0,0,1-OFF,YES
5,10,85,0,0,DCA,NO
5,10,85,0,0,DCA,YES
5,10,80,5,0,1-OFF,NO
5,10,80,5,0,1-OFF,YES
5,10,80,5,0,DCA,NO
5,10,80,5,0,DCA,YES
5,10,80,0,5,1-OFF,NO
5,10,80,0,5,1-OFF,YES
5,10,80,0,5,DCA,NO
5,10,80,0,5,DCA,YES
5,10,75,10,0,1-OFF,NO
5,10,75,10,0,1-OFF,YES
5,10,75,10,0,DCA,NO
5,10,75,10,0,DCA,YES
5,10,75,5,5,1-OFF,NO
5,10,75,5,5,1-OFF,YES
5,10,75,5,5,DCA,NO
5,10,75,5,5,DCA,YES
5,10,75,0,10,1-OFF,NO
5,10,75,0,10,1-OFF,YES
5,10,75,0,10,DCA,NO
5,10,75,0,10,DCA,YES
5,10,70,15,0,1-OFF,NO
5,10,70,15,0,1-OFF,YES
5,10,70,15,0,DCA,NO
5,10,70,15,0,DCA,YES
5,10,70,10,5,1-OFF,NO
5,10,70,10,5,1-OFF,YES
5,10,70,10,5,DCA,NO
5,10,70,10,5,DCA,YES
5,10,70,5,10,1-OFF,NO
5,10,70,5,10,1-OFF,YES
5,10,70,5,10,DCA,NO
5,10,70,5,10,DCA,YES
5,10,70,0,15,1-OFF,NO
5,10,70,0,15,1-OFF,YES
5,10,70,0,15,DCA,NO
5,10,70,0,15,DCA,YES
5,10,65,20,0,1-OFF,NO
5,10,65,20,0,1-OFF,YES
5,10,65,20,0,DCA,NO
5,10,65,20,0,DCA,YES
5,10,65,15,5,1-OFF,NO
5,10,65,15,5,1-OFF,YES
5,10,65,15,5,DCA,NO
5,10,65,15,5,DCA,YES
5,10,65,10,10,1-OFF,NO
5,10,65,10,10,1-OFF,YES
5,10,65,10,10,DCA,NO
5,10,65,10,10,DCA,YES
5,10,65,5,15,1-OFF,NO
5,10,65,5,15,1-OFF,YES
5,10,65,5,15,DCA,NO
5,10,65,5,15,DCA,YES
5,10,65,0,20,1-OFF,NO
5,10,65,0,20,1-OFF,YES
5,10,65,0,20,DCA,NO
5,10,65,0,20,DCA,YES
5,10,60,25,0,1-OFF,NO
5,10,60,25,0,1-OFF,YES
5,10,60,25,0,DCA,NO
5,10,60,25,0,DCA,YES
5,10,60,20,5,1-OFF,NO
5,10,60,20,5,1-OFF,YES
5,10,60,20,5,DCA,NO
5,10,60,20,5,DCA,YES
5,10,60,15,10,1-OFF,NO
5,10,60,15,10,1-OFF,YES
5,10,60,15,10,DCA,NO
5,10,60,15,10,DCA,YES
5,10,60,10,15,1-OFF,NO
5,10,60,10,15,1-OFF,YES
5,10,60,10,15,DCA,NO
5,10,60,10,15,DCA,YES
5,10,60,5,20,1-OFF,NO
5,10,60,5,20,1-OFF,YES
5,10,60,5,20,DCA,NO
5,10,60,5,20,DCA,YES
5,10,60,0,25,1-OFF,NO
5,10,60,0,25,1-OFF,YES
5,10,60,0,25,DCA,NO
5,10,60,0,25,DCA,YES
5,10,55,30,0,1-OFF,NO
5,10,55,30,0,1-OFF,YES
5,10,55,30,0,DCA,NO
5,10,55,30,0,DCA,YES
5,10,55,25,5,1-OFF,NO
5,10,55,25,5,1-OFF,YES
5,10,55,25,5,DCA,NO
5,10,55,25,5,DCA,YES
5,10,55,20,10,1-OFF,NO
5,10,55,20,10,1-OFF,YES
5,10,55,20,10,DCA,NO
5,10,55,20,10,DCA,YES
5,10,55,15,15,1-OFF,NO
5,10,55,15,15,1-OFF,YES
5,10,55,15,15,DCA,NO
5,10,55,15,15,DCA,YES
5,10,55,10,20,1-OFF,NO
5,10,55,10,20,1-OFF,YES
5,10,55,10,20,DCA,NO
5,10,55,10,20,DCA,YES
5,10,55,5,25,1-OFF,NO
5,10,55,5,25,1-OFF,YES
5,10,55,5,25,DCA,NO
5,10,55,5,25,DCA,YES
5,10,55,0,30,1-OFF,NO
5,10,55,0,30,1-OFF,YES
5,10,55,0,30,DCA,NO
5,10,55,0,30,DCA,YES
5,10,50,35,0,1-OFF,NO
5,10,50,35,0,1-OFF,YES
5,10,50,35,0,DCA,NO
5,10,50,35,0,DCA,YES
5,10,50,30,5,1-OFF,NO
5,10,50,30,5,1-OFF,YES
5,10,50,30,5,DCA,NO
5,10,50,30,5,DCA,YES
5,10,50,25,10,1-OFF,NO
5,10,50,25,10,1-OFF,YES
5,10,50,25,10,DCA,NO
5,10,50,25,10,DCA,YES
5,10,50,20,15,1-OFF,NO
5,10,50,20,15,1-OFF,YES
5,10,50,20,15,DCA,NO
5,10,50,20,15,DCA,YES
5,10,50,15,20,1-OFF,NO
5,10,50,15,20,1-OFF,YES
5,10,50,15,20,DCA,NO
5,10,50,15,20,DCA,YES
5,10,50,10,25,1-OFF,NO
5,10,50,10,25,1-OFF,YES
5,10,50,10,25,DCA,NO
5,10,50,10,25,DCA,YES
5,10,50,5,30,1-OFF,NO
5,10,50,5,30,1-OFF,YES
5,10,50,5,30,DCA,NO
5,10,50,5,30,DCA,YES
5,10,50,0,35,1-OFF,NO
5,10,50,0,35,1-OFF,YES
5,10,50,0,35,DCA,NO
5,10,50,0,35,DCA,YES
5,10,45,40,0,1-OFF,NO
5,10,45,40,0,1-OFF,YES
5,10,45,40,0,DCA,NO
5,10,45,40,0,DCA,YES
5,10,45,35,5,1-OFF,NO
5,10,45,35,5,1-OFF,YES
5,10,45,35,5,DCA,NO
5,10,45,35,5,DCA,YES
5,10,45,30,10,1-OFF,NO
5,10,45,30,10,1-OFF,YES
5,10,45,30,10,DCA,NO
5,10,45,30,10,DCA,YES
5,10,45,25,15,1-OFF,NO
5,10,45,25,15,1-OFF,YES
5,10,45,25,15,DCA,NO
5,10,45,25,15,DCA,YES
5,10,45,20,20,1-OFF,NO
5,10,45,20,20,1-OFF,YES
5,10,45,20,20,DCA,NO
5,10,45,20,20,DCA,YES
5,10,45,15,25,1-OFF,NO
5,10,45,15,25,1-OFF,YES
5,10,45,15,25,DCA,NO
5,10,45,15,25,DCA,YES
5,10,45,10,30,1-OFF,NO
5,10,45,10,30,1-OFF,YES
5,10,45,10,30,DCA,NO
5,10,45,10,30,DCA,YES
5,10,45,5,35,1-OFF,NO
5,10,45,5,35,1-OFF,YES
5,10,45,5,35,DCA,NO
5,10,45,5,35,DCA,YES
5,10,45,0,40,1-OFF,NO
5,10,45,0,40,1-OFF,YES
5,10,45,0,40,DCA,NO
5,10,45,0,40,DCA,YES
5,10,40,45,0,1-OFF,NO
5,10,40,45,0,1-OFF,YES
5,10,40,45,0,DCA,NO
5,10,40,45,0,DCA,YES
5,10,40,40,5,1-OFF,NO
5,10,40,40,5,1-OFF,YES
5,10,40,40,5,DCA,NO
5,10,40,40,5,DCA,YES
5,10,40,35,10,1-OFF,NO
5,10,40,35,10,1-OFF,YES
5,10,40,35,10,DCA,NO
5,10,40,35,10,DCA,YES
5,10,40,30,15,1-OFF,NO
5,10,40,30,15,1-OFF,YES
5,10,40,30,15,DCA,NO
5,10,40,30,15,DCA,YES
5,10,40,25,20,1-OFF,NO
5,10,40,25,20,1-OFF,YES
5,10,40,25,20,DCA,NO
5,10,40,25,20,DCA,YES
5,10,40,20,25,1-OFF,NO
5,10,40,20,25,1-OFF,YES
5,10,40,20,25,DCA,NO
5,10,40,20,25,DCA,YES
5,10,40,15,30,1-OFF,NO
5,10,40,15,30,1-OFF,YES
5,10,40,15,30,DCA,NO
5,10,40,15,30,DCA,YES
5,10,40,10,35,1-OFF,NO
5,10,40,10,35,1-OFF,YES
5,10,40,10,35,DCA,NO
5,10,40,10,35,DCA,YES
5,10,40,5,40,1-OFF,NO
5,10,40,5,40,1-OFF,YES
5,10,40,5,40,DCA,NO
5,10,40,5,40,DCA,YES
5,10,40,0,45,1-OFF,NO
5,10,40,0,45,1-OFF,YES
5,10,40,0,45,DCA,NO
5,10,40,0,45,DCA,YES
5,10,35,50,0,1-OFF,NO
5,10,35,50,0,1-OFF,YES
5,10,35,50,0,DCA,NO
5,10,35,50,0,DCA,YES
5,10,35,45,5,1-OFF,NO
5,10,35,45,5,1-OFF,YES
5,10,35,45,5,DCA,NO
5,10,35,45,5,DCA,YES
5,10,35,40,10,1-OFF,NO
5,10,35,40,10,1-OFF,YES
5,10,35,40,10,DCA,NO
5,10,35,40,10,DCA,YES
5,10,35,35,15,1-OFF,NO
5,10,35,35,15,1-OFF,YES
5,10,35,35,15,DCA,NO
5,10,35,35,15,DCA,YES
5,10,35,30,20,1-OFF,NO
5,10,35,30,20,1-OFF,YES
5,10,35,30,20,DCA,NO
5,10,35,30,20,DCA,YES
5,10,35,25,25,1-OFF,NO
5,10,35,25,25,1-OFF,YES
5,10,35,25,25,DCA,NO
5,10,35,25,25,DCA,YES
5,10,35,20,30,1-OFF,NO
5,10,35,20,30,1-OFF,YES
5,10,35,20,30,DCA,NO
5,10,35,20,30,DCA,YES
5,10,35,15,35,1-OFF,NO
5,10,35,15,35,1-OFF,YES
5,10,35,15,35,DCA,NO
5,10,35,15,35,DCA,YES
5,10,35,10,40,1-OFF,NO
5,10,35,10,40,1-OFF,YES
5,10,35,10,40,DCA,NO
5,10,35,10,40,DCA,YES
5,10,35,5,45,1-OFF,NO
5,10,35,5,45,1-OFF,YES
5,10,35,5,45,DCA,NO
5,10,35,5,45,DCA,YES
5,10,35,0,50,1-OFF,NO
5,10,35,0,50,1-OFF,YES
5,10,35,0,50,DCA,NO
5,10,35,0,50,DCA,YES
5,10,30,55,0,1-OFF,NO
5,10,30,55,0,1-OFF,YES
5,10,30,55,0,DCA,NO
5,10,30,55,0,DCA,YES
5,10,30,50,5,1-OFF,NO
5,10,30,50,5,1-OFF,YES
5,10,30,50,5,DCA,NO
5,10,30,50,5,DCA,YES
5,10,30,45,10,1-OFF,NO
5,10,30,45,10,1-OFF,YES
5,10,30,45,10,DCA,NO
5,10,30,45,10,DCA,YES
5,10,30,40,15,1-OFF,NO
5,10,30,40,15,1-OFF,YES
5,10,30,40,15,DCA,NO
5,10,30,40,15,DCA,YES
5,10,30,35,20,1-OFF,NO
5,10,30,35,20,1-OFF,YES
5,10,30,35,20,DCA,NO
5,10,30,35,20,DCA,YES
5,10,30,30,25,1-OFF,NO
5,10,30,30,25,1-OFF,YES
5,10,30,30,25,DCA,NO
5,10,30,30,25,DCA,YES
5,10,30,25,30,1-OFF,NO
5,10,30,25,30,1-OFF,YES
5,10,30,25,30,DCA,NO
5,10,30,25,30,DCA,YES
5,10,30,20,35,1-OFF,NO
5,10,30,20,35,1-OFF,YES
5,10,30,20,35,DCA,NO
5,10,30,20,35,DCA,YES
5,10,30,15,40,1-OFF,NO
5,10,30,15,40,1-OFF,YES
5,10,30,15,40,DCA,NO
5,10,30,15,40,DCA,YES
5,10,30,10,45,1-OFF,NO
5,10,30,10,45,1-OFF,YES
5,10,30,10,45,DCA,NO
5,10,30,10,45,DCA,YES
5,10,30,5,50,1-OFF,NO
5,10,30,5,50,1-OFF,YES
5,10,30,5,50,DCA,NO
5,10,30,5,50,DCA,YES
5,10,30,0,55,1-OFF,NO
5,10,30,0,55,1-OFF,YES
5,10,30,0,55,DCA,NO
5,10,30,0,55,DCA,YES
5,10,25,60,0,1-OFF,NO
5,10,25,60,0,1-OFF,YES
5,10,25,60,0,DCA,NO
5,10,25,60,0,DCA,YES
5,10,25,55,5,1-OFF,NO
5,10,25,55,5,1-OFF,YES
5,10,25,55,5,DCA,NO
5,10,25,55,5,DCA,YES
5,10,25,50,10,1-OFF,NO
5,10,25,50,10,1-OFF,YES
5,10,25,50,10,DCA,NO
5,10,25,50,10,DCA,YES
5,10,25,45,15,1-OFF,NO
5,10,25,45,15,1-OFF,YES
5,10,25,45,15,DCA,NO
5,10,25,45,15,DCA,YES
5,10,25,40,20,1-OFF,NO
5,10,25,40,20,1-OFF,YES
5,10,25,40,20,DCA,NO
5,10,25,40,20,DCA,YES
5,10,25,35,25,1-OFF,NO
5,10,25,35,25,1-OFF,YES
5,10,25,35,25,DCA,NO
5,10,25,35,25,DCA,YES
5,10,25,30,30,1-OFF,NO
5,10,25,30,30,1-OFF,YES
5,10,25,30,30,DCA,NO
5,10,25,30,30,DCA,YES
5,10,25,25,35,1-OFF,NO
5,10,25,25,35,1-OFF,YES
5,10,25,25,35,DCA,NO
5,10,25,25,35,DCA,YES
5,10,25,20,40,1-OFF,NO
5,10,25,20,40,1-OFF,YES
5,10,25,20,40,DCA,NO
5,10,25,20,40,DCA,YES
5,10,25,15,45,1-OFF,NO
5,10,25,15,45,1-OFF,YES
5,10,25,15,45,DCA,NO
5,10,25,15,45,DCA,YES
5,10,25,10,50,1-OFF,NO
5,10,25,10,50,1-OFF,YES
5,10,25,10,50,DCA,NO
5,10,25,10,50,DCA,YES
5,10,25,5,55,1-OFF,NO
5,10,25,5,55,1-OFF,YES
5,10,25,5,55,DCA,NO
5,10,25,5,55,DCA,YES
5,10,25,0,60,1-OFF,NO
5,10,25,0,60,1-OFF,YES
5,10,25,0,60,DCA,NO
5,10,25,0,60,DCA,YES
5,10,20,65,0,1-OFF,NO
5,10,20,65,0,1-OFF,YES
5,10,20,65,0,DCA,NO
5,10,20,65,0,DCA,YES
5,10,20,60,5,1-OFF,NO
5,10,20,60,5,1-OFF,YES
5,10,20,60,5,DCA,NO
5,10,20,60,5,DCA,YES
5,10,20,55,10,1-OFF,NO
5,10,20,55,10,1-OFF,YES
5,10,20,55,10,DCA,NO
5,10,20,55,10,DCA,YES
5,10,20,50,15,1-OFF,NO
5,10,20,50,15,1-OFF,YES
5,10,20,50,15,DCA,NO
5,10,20,50,15,DCA,YES
5,10,20,45,20,1-OFF,NO
5,10,20,45,20,1-OFF,YES
5,10,20,45,20,DCA,NO
5,10,20,45,20,DCA,YES
5,10,20,40,25,1-OFF,NO
5,10,20,40,25,1-OFF,YES
5,10,20,40,25,DCA,NO
5,10,20,40,25,DCA,YES
5,10,20,35,30,1-OFF,NO
5,10,20,35,30,1-OFF,YES
5,10,20,35,30,DCA,NO
5,10,20,35,30,DCA,YES
5,10,20,30,35,1-OFF,NO
5,10,20,30,35,1-OFF,YES
5,10,20,30,35,DCA,NO
5,10,20,30,35,DCA,YES
5,10,20,25,40,1-OFF,NO
5,10,20,25,40,1-OFF,YES
5,10,20,25,40,DCA,NO
5,10,20,25,40,DCA,YES
5,10,20,20,45,1-OFF,NO
5,10,20,20,45,1-OFF,YES
5,10,20,20,45,DCA,NO
5,10,20,20,45,DCA,YES
5,10,20,15,50,1-OFF,NO
5,10,20,15,50,1-OFF,YES
5,10,20,15,50,DCA,NO
5,10,20,15,50,DCA,YES
5,10,20,10,55,1-OFF,NO
5,10,20,10,55,1-OFF,YES
5,10,20,10,55,DCA,NO
5,10,20,10,55,DCA,YES
5,10,20,5,60,1-OFF,NO
5,10,20,5,60,1-OFF,YES
5,10,20,5,60,DCA,NO
5,10,20,5,60,DCA,YES
5,10,20,0,65,1-OFF,NO
5,10,20,0,65,1-OFF,YES
5,10,20,0,65,DCA,NO
5,10,20,0,65,DCA,YES
5,10,15,70,0,1-OFF,NO
5,10,15,70,0,1-OFF,YES
5,10,15,70,0,DCA,NO
5,10,15,70,0,DCA,YES
5,10,15,65,5,1-OFF,NO
5,10,15,65,5,1-OFF,YES
5,10,15,65,5,DCA,NO
5,10,15,65,5,DCA,YES
5,10,15,60,10,1-OFF,NO
5,10,15,60,10,1-OFF,YES
5,10,15,60,10,DCA,NO
5,10,15,60,10,DCA,YES
5,10,15,55,15,1-OFF,NO
5,10,15,55,15,1-OFF,YES
5,10,15,55,15,DCA,NO
5,10,15,55,15,DCA,YES
5,10,15,50,20,1-OFF,NO
5,10,15,50,20,1-OFF,YES
5,10,15,50,20,DCA,NO
5,10,15,50,20,DCA,YES
5,10,15,45,25,1-OFF,NO
5,10,15,45,25,1-OFF,YES
5,10,15,45,25,DCA,NO
5,10,15,45,25,DCA,YES
5,10,15,40,30,1-OFF,NO
5,10,15,40,30,1-OFF,YES
5,10,15,40,30,DCA,NO
5,10,15,40,30,DCA,YES
5,10,15,35,35,1-OFF,NO
5,10,15,35,35,1-OFF,YES
5,10,15,35,35,DCA,NO
5,10,15,35,35,DCA,YES
5,10,15,30,40,1-OFF,NO
5,10,15,30,40,1-OFF,YES
5,10,15,30,40,DCA,NO
5,10,15,30,40,DCA,YES
5,10,15,25,45,1-OFF,NO
5,10,15,25,45,1-OFF,YES
5,10,15,25,45,DCA,NO
5,10,15,25,45,DCA,YES
5,10,15,20,50,1-OFF,NO
5,10,15,20,50,1-OFF,YES
5,10,15,20,50,DCA,NO
5,10,15,20,50,DCA,YES
5,10,15,15,55,1-OFF,NO
5,10,15,15,55,1-OFF,YES
5,10,15,15,55,DCA,NO
5,10,15,15,55,DCA,YES
5,10,15,10,60,1-OFF,NO
5,10,15,10,60,1-OFF,YES
5,10,15,10,60,DCA,NO
5,10,15,10,60,DCA,YES
5,10,15,5,65,1-OFF,NO
5,10,15,5,65,1-OFF,YES
5,10,15,5,65,DCA,NO
5,10,15,5,65,DCA,YES
5,10,15,0,70,1-OFF,NO
5,10,15,0,70,1-OFF,YES
5,10,15,0,70,DCA,NO
5,10,15,0,70,DCA,YES
5,10,10,75,0,1-OFF,NO
5,10,10,75,0,1-OFF,YES
5,10,10,75,0,DCA,NO
5,10,10,75,0,DCA,YES
5,10,10,70,5,1-OFF,NO
5,10,10,70,5,1-OFF,YES
5,10,10,70,5,DCA,NO
5,10,10,70,5,DCA,YES
5,10,10,65,10,1-OFF,NO
5,10,10,65,10,1-OFF,YES
5,10,10,65,10,DCA,NO
5,10,10,65,10,DCA,YES
5,10,10,60,15,1-OFF,NO
5,10,10,60,15,1-OFF,YES
5,10,10,60,15,DCA,NO
5,10,10,60,15,DCA,YES
5,10,10,55,20,1-OFF,NO
5,10,10,55,20,1-OFF,YES
5,10,10,55,20,DCA,NO
5,10,10,55,20,DCA,YES
5,10,10,50,25,1-OFF,NO
5,10,10,50,25,1-OFF,YES
5,10,10,50,25,DCA,NO
5,10,10,50,25,DCA,YES
5,10,10,45,30,1-OFF,NO
5,10,10,45,30,1-OFF,YES
5,10,10,45,30,DCA,NO
5,10,10,45,30,DCA,YES
5,10,10,40,35,1-OFF,NO
5,10,10,40,35,1-OFF,YES
5,10,10,40,35,DCA,NO
5,10,10,40,35,DCA,YES
5,10,10,35,40,1-OFF,NO
5,10,10,35,40,1-OFF,YES
5,10,10,35,40,DCA,NO
5,10,10,35,40,DCA,YES
5,10,10,30,45,1-OFF,NO
5,10,10,30,45,1-OFF,YES
5,10,10,30,45,DCA,NO
5,10,10,30,45,DCA,YES
5,10,10,25,50,1-OFF,NO
5,10,10,25,50,1-OFF,YES
5,10,10,25,50,DCA,NO
5,10,10,25,50,DCA,YES
5,10,10,20,55,1-OFF,NO
5,10,10,20,55,1-OFF,YES
5,10,10,20,55,DCA,NO
5,10,10,20,55,DCA,YES
5,10,10,15,60,1-OFF,NO
5,10,10,15,60,1-OFF,YES
5,10,10,15,60,DCA,NO
5,10,10,15,60,DCA,YES
5,10,10,10,65,1-OFF,NO
5,10,10,10,65,1-OFF,YES
5,10,10,10,65,DCA,NO
5,10,10,10,65,DCA,YES
5,10,10,5,70,1-OFF,NO
5,10,10,5,70,1-OFF,YES
5,10,10,5,70,DCA,NO
5,10,10,5,70,DCA,YES
5,10,10,0,75,1-OFF,NO
5,10,10,0,75,1-OFF,YES
5,10,10,0,75,DCA,NO
5,10,10,0,75,DCA,YES
5,10,5,80,0,1-OFF,NO
5,10,5,80,0,1-OFF,YES
5,10,5,80,0,DCA,NO
5,10,5,80,0,DCA,YES
5,10,5,75,5,1-OFF,NO
5,10,5,75,5,1-OFF,YES
5,10,5,75,5,DCA,NO
5,10,5,75,5,DCA,YES
5,10,5,70,10,1-OFF,NO
5,10,5,70,10,1-OFF,YES
5,10,5,70,10,DCA,NO
5,10,5,70,10,DCA,YES
5,10,5,65,15,1-OFF,NO
5,10,5,65,15,1-OFF,YES
5,10,5,65,15,DCA,NO
5,10,5,65,15,DCA,YES
5,10,5,60,20,1-OFF,NO
5,10,5,60,20,1-OFF,YES
5,10,5,60,20,DCA,NO
5,10,5,60,20,DCA,YES
5,10,5,55,25,1-OFF,NO
5,10,5,55,25,1-OFF,YES
5,10,5,55,25,DCA,NO
5,10,5,55,25,DCA,YES
5,10,5,50,30,1-OFF,NO
5,10,5,50,30,1-OFF,YES
5,10,5,50,30,DCA,NO
5,10,5,50,30,DCA,YES
5,10,5,45,35,1-OFF,NO
5,10,5,45,35,1-OFF,YES
5,10,5,45,35,DCA,NO
5,10,5,45,35,DCA,YES
5,10,5,40,40,1-OFF,NO
5,10,5,40,40,1-OFF,YES
5,10,5,40,40,DCA,NO
5,10,5,40,40,DCA,YES
5,10,5,35,45,1-OFF,NO
5,10,5,35,45,1-OFF,YES
5,10,5,35,45,DCA,NO
5,10,5,35,45,DCA,YES
5,10,5,30,50,1-OFF,NO
5,10,5,30,50,1-OFF,YES
5,10,5,30,50,DCA,NO
5,10,5,30,50,DCA,YES
5,10,5,25,55,1-OFF,NO
5,10,5,25,55,1-OFF,YES
5,10,5,25,55,DCA,NO
5,10,5,25,55,DCA,YES
5,10,5,20,60,1-OFF,NO
5,10,5,20,60,1-OFF,YES
5,10,5,20,60,DCA,NO
5,10,5,20,60,DCA,YES
5,10,5,15,65,1-OFF,NO
5,10,5,15,65,1-OFF,YES
5,10,5,15,65,DCA,NO
5,10,5,15,65,DCA,YES
5,10,5,10,70,1-OFF,NO
5,10,5,10,70,1-OFF,YES
5,10,5,10,70,DCA,NO
5,10,5,10,70,DCA,YES
5,10,5,5,75,1-OFF,NO
5,10,5,5,75,1-OFF,YES
5,10,5,5,75,DCA,NO
5,10,5,5,75,DCA,YES
5,10,5,0,80,1-OFF,NO
5,10,5,0,80,1-OFF,YES
5,10,5,0,80,DCA,NO
5,10,5,0,80,DCA,YES
5,10,0,85,0,1-OFF,NO
5,10,0,85,0,1-OFF,YES
5,10,0,85,0,DCA,NO
5,10,0,85,0,DCA,YES
5,10,0,80,5,1-OFF,NO
5,10,0,80,5,1-OFF,YES
5,10,0,80,5,DCA,NO
5,10,0,80,5,DCA,YES
5,10,0,75,10,1-OFF,NO
5,10,0,75,10,1-OFF,YES
5,10,0,75,10,DCA,NO
5,10,0,75,10,DCA,YES
5,10,0,70,15,1-OFF,NO
5,10,0,70,15,1-OFF,YES
5,10,0,70,15,DCA,NO
5,10,0,70,15,DCA,YES
5,10,0,65,20,1-OFF,NO
5,10,0,65,20,1-OFF,YES
5,10,0,65,20,DCA,NO
5,10,0,65,20,DCA,YES
5,10,0,60,25,1-OFF,NO
5,10,0,60,25,1-OFF,YES
5,10,0,60,25,DCA,NO
5,10,0,60,25,DCA,YES
5,10,0,55,30,1-OFF,NO
5,10,0,55,30,1-OFF,YES
5,10,0,55,30,DCA,NO
5,10,0,55,30,DCA,YES
5,10,0,50,35,1-OFF,NO
5,10,0,50,35,1-OFF,YES
5,10,0,50,35,DCA,NO
5,10,0,50,35,DCA,YES
5,10,0,45,40,1-OFF,NO
5,10,0,45,40,1-OFF,YES
5,10,0,45,40,DCA,NO
5,10,0,45,40,DCA,YES
5,10,0,40,45,1-OFF,NO
5,10,0,40,45,1-OFF,YES
5,10,0,40,45,DCA,NO
5,10,0,40,45,DCA,YES
5,10,0,35,50,1-OFF,NO
5,10,0,35,50,1-OFF,YES
5,10,0,35,50,DCA,NO
5,10,0,35,50,DCA,YES
5,10,0,30,55,1-OFF,NO
5,10,0,30,55,1-OFF,YES
5,10,0,30,55,DCA,NO
5,10,0,30,55,DCA,YES
5,10,0,25,60,1-OFF,NO
5,10,0,25,60,1-OFF,YES
5,10,0,25,60,DCA,NO
5,10,0,25,60,DCA,YES
5,10,0,20,65,1-OFF,NO
5,10,0,20,65,1-OFF,YES
5,10,0,20,65,DCA,NO
5,10,0,20,65,DCA,YES
5,10,0,15,70,1-OFF,NO
5,10,0,15,70,1-OFF,YES
5,10,0,15,70,DCA,NO
5,10,0,15,70,DCA,YES
5,10,0,10,75,1-OFF,NO
5,10,0,10,75,1-OFF,YES
5,10,0,10,75,DCA,NO
5,10,0,10,75,DCA,YES
5,10,0,5,80,1-OFF,NO
5,10,0,5,80,1-OFF,YES
5,10,0,5,80,DCA,NO
5,10,0,5,80,DCA,YES
5,10,0,0,85,1-OFF,NO
5,10,0,0,85,1-OFF,YES
5,10,0,0,85,DCA,NO
5,10,0,0,85,DCA,YES
5,5,90,0,0,1-OFF,NO
5,5,90,0,0,1-OFF,YES
5,5,90,0,0,DCA,NO
5,5,90,0,0,DCA,YES
5,5,85,5,0,1-OFF,NO
5,5,85,5,0,1-OFF,YES
5,5,85,5,0,DCA,NO
5,5,85,5,0,DCA,YES
5,5,85,0,5,1-OFF,NO
5,5,85,0,5,1-OFF,YES
5,5,85,0,5,DCA,NO
5,5,85,0,5,DCA,YES
5,5,80,10,0,1-OFF,NO
5,5,80,10,0,1-OFF,YES
5,5,80,10,0,DCA,NO
5,5,80,10,0,DCA,YES
5,5,80,5,5,1-OFF,NO
5,5,80,5,5,1-OFF,YES
5,5,80,5,5,DCA,NO
5,5,80,5,5,DCA,YES
5,5,80,0,10,1-OFF,NO
5,5,80,0,10,1-OFF,YES
5,5,80,0,10,DCA,NO
5,5,80,0,10,DCA,YES
5,5,75,15,0,1-OFF,NO
5,5,75,15,0,1-OFF,YES
5,5,75,15,0,DCA,NO
5,5,75,15,0,DCA,YES
5,5,75,10,5,1-OFF,NO
5,5,75,10,5,1-OFF,YES
5,5,75,10,5,DCA,NO
5,5,75,10,5,DCA,YES
5,5,75,5,10,1-OFF,NO
5,5,75,5,10,1-OFF,YES
5,5,75,5,10,DCA,NO
5,5,75,5,10,DCA,YES
5,5,75,0,15,1-OFF,NO
5,5,75,0,15,1-OFF,YES
5,5,75,0,15,DCA,NO
5,5,75,0,15,DCA,YES
5,5,70,20,0,1-OFF,NO
5,5,70,20,0,1-OFF,YES
5,5,70,20,0,DCA,NO
5,5,70,20,0,DCA,YES
5,5,70,15,5,1-OFF,NO
5,5,70,15,5,1-OFF,YES
5,5,70,15,5,DCA,NO
5,5,70,15,5,DCA,YES
5,5,70,10,10,1-OFF,NO
5,5,70,10,10,1-OFF,YES
